mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0.3529646396636963,0.06898198124802313,0.23878979682922363,0.04896601455516242,balanced,1,2,10,50,"{'class_weight': 'balanced', 'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.6457853349545697,0.6449196859287847,0.6536704366662538,0.6604197505483882,0.6511988020244991,0.006321941832680929,91
0.6717258095741272,0.1253944786205056,0.24433767795562744,0.08591730760958166,balanced,1,2,10,100,"{'class_weight': 'balanced', 'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.6456679651494734,0.6446303461444332,0.6538088487762787,0.6607180662878738,0.6512063065895148,0.006541469255354055,82
0.41317218542099,0.08965098793774966,0.1967790722846985,0.04453903848230891,balanced,1,4,2,30,"{'class_weight': 'balanced', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 30}",0.6189174047107264,0.6194263145878695,0.6286509270018454,0.6318879155902657,0.6247206404726767,0.005668430485943489,100
0.4255726933479309,0.05126546900435798,0.13574546575546265,0.0769990385013514,balanced,1,4,2,50,"{'class_weight': 'balanced', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.6457853349545697,0.6449196859287847,0.6536704366662538,0.6604197505483882,0.6511988020244991,0.006321941832680929,91
0.6967527866363525,0.13374813660732904,0.2242661714553833,0.025223635774094238,balanced,1,4,2,100,"{'class_weight': 'balanced', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6456679651494734,0.6446303461444332,0.6538088487762787,0.6607180662878738,0.6512063065895148,0.006541469255354055,82
0.3921816349029541,0.10087775158026488,0.20144063234329224,0.021514188869434556,balanced,1,4,5,30,"{'class_weight': 'balanced', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 30}",0.6189174047107264,0.6194263145878695,0.6286509270018454,0.6318879155902657,0.6247206404726767,0.005668430485943489,100
0.5515174865722656,0.047824796397918354,0.28698980808258057,0.06041213242073004,balanced,1,4,5,50,"{'class_weight': 'balanced', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.6457853349545697,0.6449196859287847,0.6536704366662538,0.6604197505483882,0.6511988020244991,0.006321941832680929,91
0.7196625471115112,0.09054208424773304,0.2311697006225586,0.044534959555502344,balanced,1,4,5,100,"{'class_weight': 'balanced', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6456679651494734,0.6446303461444332,0.6538088487762787,0.6607180662878738,0.6512063065895148,0.006541469255354055,82
0.3940246105194092,0.0338359753783594,0.24994570016860962,0.04497933533986089,balanced,1,4,10,30,"{'class_weight': 'balanced', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 30}",0.6189174047107264,0.6194263145878695,0.6286509270018454,0.6318879155902657,0.6247206404726767,0.005668430485943489,100
0.4454018473625183,0.06327054626532583,0.14997625350952148,0.05656509900219154,balanced,1,4,10,50,"{'class_weight': 'balanced', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.6457853349545697,0.6449196859287847,0.6536704366662538,0.6604197505483882,0.6511988020244991,0.006321941832680929,91
0.6727774143218994,0.06972101627861364,0.25974130630493164,0.013825195533223712,balanced,1,4,10,100,"{'class_weight': 'balanced', 'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.6456679651494734,0.6446303461444332,0.6538088487762787,0.6607180662878738,0.6512063065895148,0.006541469255354055,82
0.5649111866950989,0.06181648711673201,0.19754230976104736,0.061075853064438,balanced,2,1,2,30,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 30}",0.7153217794289631,0.7176055059307647,0.7251333289527198,0.7329089062781442,0.7227423801476479,0.006901588250119737,64
0.4522426724433899,0.030817916736266562,0.22522693872451782,0.058008513791962216,balanced,2,1,2,50,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.7236523464428759,0.7045755041555506,0.7258633336014018,0.7482925751386236,0.7255959398346129,0.015498750150897496,55
0.7516660094261169,0.05466115002624389,0.3022596836090088,0.056926056514544715,balanced,2,1,2,100,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.6905749010135673,0.6885261338595019,0.7116768548592276,0.721792152648415,0.703142510595178,0.01407326774603351,73
0.4813699722290039,0.14094110192990214,0.35273605585098267,0.039687907957705625,balanced,2,1,5,30,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 30}",0.7153217794289631,0.7176055059307647,0.7251333289527198,0.7329089062781442,0.7227423801476479,0.006901588250119737,64
0.6352381706237793,0.09859374063544268,0.31989818811416626,0.11873526627493042,balanced,2,1,5,50,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.7236523464428759,0.7045755041555506,0.7258633336014018,0.7482925751386236,0.7255959398346129,0.015498750150897496,55
0.7268549799919128,0.0926676321329312,0.29961252212524414,0.05687903549641654,balanced,2,1,5,100,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.6905749010135673,0.6885261338595019,0.7116768548592276,0.721792152648415,0.703142510595178,0.01407326774603351,73
0.5644809603691101,0.009981609283121598,0.1670931577682495,0.041340842183571445,balanced,2,1,10,30,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 30}",0.7153217794289631,0.7176055059307647,0.7251333289527198,0.7329089062781442,0.7227423801476479,0.006901588250119737,64
0.4185236692428589,0.07184994851075026,0.2418915033340454,0.15210248306628546,balanced,2,1,10,50,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.7236523464428759,0.7045755041555506,0.7258633336014018,0.7482925751386236,0.7255959398346129,0.015498750150897496,55
0.7112752199172974,0.05779740143793644,0.2867972254753113,0.005952576540038394,balanced,2,1,10,100,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.6905749010135673,0.6885261338595019,0.7116768548592276,0.721792152648415,0.703142510595178,0.01407326774603351,73
0.497151255607605,0.17206890792056745,0.2114201784133911,0.12117627385684862,balanced,2,2,2,30,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 30}",0.7153217794289631,0.7176055059307647,0.7251333289527198,0.7329089062781442,0.7227423801476479,0.006901588250119737,64
0.5534513592720032,0.09554173777828057,0.2152012586593628,0.1489859218091413,balanced,2,2,2,50,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.7236523464428759,0.7045755041555506,0.7258633336014018,0.7482925751386236,0.7255959398346129,0.015498750150897496,55
0.6599425673484802,0.12780711477783102,0.35041874647140503,0.07784567454971955,balanced,2,2,2,100,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6905749010135673,0.6885261338595019,0.7116768548592276,0.721792152648415,0.703142510595178,0.01407326774603351,73
0.5855801701545715,0.10557483703603178,0.25249892473220825,0.05972734807014504,balanced,2,2,5,30,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 30}",0.7153217794289631,0.7176055059307647,0.7251333289527198,0.7329089062781442,0.7227423801476479,0.006901588250119737,64
0.6303279399871826,0.1316278308293268,0.20229387283325195,0.06194562278455473,balanced,2,2,5,50,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.7236523464428759,0.7045755041555506,0.7258633336014018,0.7482925751386236,0.7255959398346129,0.015498750150897496,55
0.8825473785400391,0.08058980647387684,0.2172350287437439,0.03363788529320876,balanced,2,2,5,100,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.6905749010135673,0.6885261338595019,0.7116768548592276,0.721792152648415,0.703142510595178,0.01407326774603351,73
0.630072295665741,0.08616428858021295,0.2027180790901184,0.06703572609785145,balanced,2,2,10,30,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 30}",0.7153217794289631,0.7176055059307647,0.7251333289527198,0.7329089062781442,0.7227423801476479,0.006901588250119737,64
0.5205544829368591,0.15917983639328567,0.41625726222991943,0.12350997551410182,balanced,2,2,10,50,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.7236523464428759,0.7045755041555506,0.7258633336014018,0.7482925751386236,0.7255959398346129,0.015498750150897496,55
0.9305626153945923,0.0077444163534203855,0.17580825090408325,0.007664035392007396,balanced,2,2,10,100,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.6905749010135673,0.6885261338595019,0.7116768548592276,0.721792152648415,0.703142510595178,0.01407326774603351,73
0.6930487751960754,0.06448042269089044,0.18983715772628784,0.022946961459447343,balanced,2,4,2,30,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 30}",0.7153217794289631,0.7176055059307647,0.7251333289527198,0.7329089062781442,0.7227423801476479,0.006901588250119737,64
0.3984038829803467,0.028983307144101293,0.19902819395065308,0.07042215066863318,balanced,2,4,2,50,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.7236523464428759,0.7045755041555506,0.7258633336014018,0.7482925751386236,0.7255959398346129,0.015498750150897496,55
0.9402554035186768,0.08288360858660337,0.3017374873161316,0.09875769962960243,balanced,2,4,2,100,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6905749010135673,0.6885261338595019,0.7116768548592276,0.721792152648415,0.703142510595178,0.01407326774603351,73
0.5899865031242371,0.0951463642457436,0.3559885621070862,0.02565896814794519,balanced,2,4,5,30,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 30}",0.7153217794289631,0.7176055059307647,0.7251333289527198,0.7329089062781442,0.7227423801476479,0.006901588250119737,64
0.7819151878356934,0.05484870858480756,0.186174213886261,0.06925368687725253,balanced,2,4,5,50,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.7236523464428759,0.7045755041555506,0.7258633336014018,0.7482925751386236,0.7255959398346129,0.015498750150897496,55
0.9911057949066162,0.2118129818898801,0.43267273902893066,0.25435817248532266,balanced,2,4,5,100,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6905749010135673,0.6885261338595019,0.7116768548592276,0.721792152648415,0.703142510595178,0.01407326774603351,73
0.5737211108207703,0.05222248694462975,0.6378819942474365,0.03601629737875291,balanced,2,4,10,30,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 30}",0.7153217794289631,0.7176055059307647,0.7251333289527198,0.7329089062781442,0.7227423801476479,0.006901588250119737,64
0.8411482572555542,0.228962569492561,0.14061641693115234,0.02062461664710714,balanced,2,4,10,50,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.7236523464428759,0.7045755041555506,0.7258633336014018,0.7482925751386236,0.7255959398346129,0.015498750150897496,55
0.8198792338371277,0.1146088436845252,0.34296679496765137,0.0893838184475892,balanced,2,4,10,100,"{'class_weight': 'balanced', 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.6905749010135673,0.6885261338595019,0.7116768548592276,0.721792152648415,0.703142510595178,0.01407326774603351,73
0.6294221878051758,0.17499315104252183,0.31040650606155396,0.0835522238863575,balanced,3,1,2,30,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 30}",0.7956489073597325,0.8051068034561623,0.8098516757718914,0.8198197480812104,0.8076067836672491,0.008709717951516332,37
0.9265271425247192,0.061181635332836354,0.13777470588684082,0.013218697899130102,balanced,3,1,2,50,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.7847439637811354,0.7907967216918529,0.7984753863905032,0.8117971131281976,0.7964532962479223,0.010107260602238675,46
1.1454792022705078,0.05533753211853877,0.40373510122299194,0.10266233233393193,balanced,3,1,2,100,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7972793798794764,0.7980004651935168,0.813354991869839,0.8233813487678489,0.8080040464276702,0.010956552314307005,28
0.9559906125068665,0.045088918210418945,0.3193286061286926,0.019732828626451118,balanced,3,1,5,30,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 30}",0.7956489073597325,0.8051068034561623,0.8098516757718914,0.8198197480812104,0.8076067836672491,0.008709717951516332,37
1.0503018498420715,0.09404430175572073,0.18882358074188232,0.04392176308000423,balanced,3,1,5,50,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.7847439637811354,0.7907967216918529,0.7984753863905032,0.8117971131281976,0.7964532962479223,0.010107260602238675,46
1.152105987071991,0.22860236617184246,0.4758816957473755,0.21089929756922157,balanced,3,1,5,100,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.7972793798794764,0.7980004651935168,0.813354991869839,0.8233813487678489,0.8080040464276702,0.010956552314307005,28
0.6978395581245422,0.14261499934523328,0.6791590452194214,0.058491214142368145,balanced,3,1,10,30,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 30}",0.7956489073597325,0.8051068034561623,0.8098516757718914,0.8198197480812104,0.8076067836672491,0.008709717951516332,37
1.3378534317016602,0.10818494163690427,0.10089588165283203,0.007126334775207238,balanced,3,1,10,50,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.7847439637811354,0.7907967216918529,0.7984753863905032,0.8117971131281976,0.7964532962479223,0.010107260602238675,46
1.115136444568634,0.0698214106367824,0.3077496886253357,0.04732196074230228,balanced,3,1,10,100,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.7972793798794764,0.7980004651935168,0.813354991869839,0.8233813487678489,0.8080040464276702,0.010956552314307005,28
0.7255675792694092,0.14708123256270242,0.49796080589294434,0.12378064925648402,balanced,3,2,2,30,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 30}",0.7956489073597325,0.8051068034561623,0.8098516757718914,0.8198197480812104,0.8076067836672491,0.008709717951516332,37
1.2105371952056885,0.044079559626216576,0.2133488655090332,0.027048520765435857,balanced,3,2,2,50,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.7847439637811354,0.7907967216918529,0.7984753863905032,0.8117971131281976,0.7964532962479223,0.010107260602238675,46
0.9933649301528931,0.11581720548771224,0.31215614080429077,0.06574867332889082,balanced,3,2,2,100,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7972793798794764,0.7980004651935168,0.813354991869839,0.8233813487678489,0.8080040464276702,0.010956552314307005,28
0.6970886588096619,0.09301345993186978,0.34906989336013794,0.0362749292750244,balanced,3,2,5,30,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 30}",0.7956489073597325,0.8051068034561623,0.8098516757718914,0.8198197480812104,0.8076067836672491,0.008709717951516332,37
0.8710803985595703,0.06013041150144238,0.14704418182373047,0.050965498700396315,balanced,3,2,5,50,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.7847439637811354,0.7907967216918529,0.7984753863905032,0.8117971131281976,0.7964532962479223,0.010107260602238675,46
1.0702909231185913,0.08734690278347565,0.2549636960029602,0.07896976946057561,balanced,3,2,5,100,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7972793798794764,0.7980004651935168,0.813354991869839,0.8233813487678489,0.8080040464276702,0.010956552314307005,28
0.6111029386520386,0.24125021747440434,0.4982704520225525,0.17184510279086238,balanced,3,2,10,30,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 30}",0.7956489073597325,0.8051068034561623,0.8098516757718914,0.8198197480812104,0.8076067836672491,0.008709717951516332,37
1.0905793905258179,0.030916525569644474,0.10997581481933594,0.004279335704968565,balanced,3,2,10,50,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.7847439637811354,0.7907967216918529,0.7984753863905032,0.8117971131281976,0.7964532962479223,0.010107260602238675,46
1.0791682600975037,0.045004730541886785,0.41606032848358154,0.08709456989317885,balanced,3,2,10,100,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.7972793798794764,0.7980004651935168,0.813354991869839,0.8233813487678489,0.8080040464276702,0.010956552314307005,28
0.7962357401847839,0.20038110287618485,0.42423808574676514,0.13054159212823746,balanced,3,4,2,30,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 30}",0.7956489073597325,0.8050152091808699,0.8098516757718914,0.8198197480812104,0.807583885098426,0.008716378362953742,43
1.1321526169776917,0.018698564808666506,0.15389597415924072,0.01783207540725935,balanced,3,4,2,50,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.7847439637811354,0.7907967216918529,0.7984753863905032,0.8117971131281976,0.7964532962479223,0.010107260602238675,46
1.044844627380371,0.2395266352030492,0.3533945083618164,0.18800338101156497,balanced,3,4,2,100,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.7972793798794764,0.7979060205689527,0.813354991869839,0.8232807505415656,0.8079552857149583,0.010942913164389011,34
0.8071837425231934,0.07672585233874174,0.405103862285614,0.018250351458336506,balanced,3,4,5,30,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 30}",0.7956489073597325,0.8050152091808699,0.8098516757718914,0.8198197480812104,0.807583885098426,0.008716378362953742,43
0.9051645994186401,0.08352766204027454,0.1389407515525818,0.10438199099954183,balanced,3,4,5,50,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.7847439637811354,0.7907967216918529,0.7984753863905032,0.8117971131281976,0.7964532962479223,0.010107260602238675,46
1.014156460762024,0.02547539157669765,0.21519196033477783,0.031172692582606226,balanced,3,4,5,100,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.7972793798794764,0.7979060205689527,0.813354991869839,0.8232807505415656,0.8079552857149583,0.010942913164389011,34
0.5401391386985779,0.1009002987181566,0.4843865633010864,0.04474774632187641,balanced,3,4,10,30,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 30}",0.7956489073597325,0.8050152091808699,0.8098516757718914,0.8198197480812104,0.807583885098426,0.008716378362953742,43
1.0750682950019836,0.031043013315487273,0.14797282218933105,0.015081112385261825,balanced,3,4,10,50,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.7847439637811354,0.7907967216918529,0.7984753863905032,0.8117971131281976,0.7964532962479223,0.010107260602238675,46
0.9774050712585449,0.09312810390304528,0.3522324562072754,0.10561344563069316,balanced,3,4,10,100,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.7972793798794764,0.7979060205689527,0.813354991869839,0.8232807505415656,0.8079552857149583,0.010942913164389011,34
0.6762216687202454,0.046909471162857826,0.3687353730201721,0.006972432283027593,balanced,4,1,2,30,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 30}",0.8404046811596547,0.8371490597776624,0.8442666666272237,0.8518627395583228,0.8434207867807159,0.005486654994901272,10
0.9511134028434753,0.15610190409331498,0.12398231029510498,0.040589475454620313,balanced,4,1,2,50,"{'class_weight': 'balanced', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.8746361060734313,0.869113307863349,0.883342574055594,0.8915774703502986,0.8796673645856682,0.008544873601865063,6
